serial,firstoccurrence,lastoccurrence,deletedat,zprocessstate,zticketstate,zhnotifystate,zgenericactionstate,originalseverity,mins,zprocessstate_t,zhnotifystate_t,zgenericactionstate_t,zticketstate_t,live_range,Cluster,zprocessstate_s,zhnotifystate_s,zgenericactionstate_s,zticketstate_s,ProblematicArea
65890325,2020-07-27-12.27.13.000000,2020-07-27 12:27:13.000,2020-07-28 12:03:26.887,12.0,1,0,312,3,1416.0,AllActions Completed successfully,None,Final Response Successfully ESCALATED,Needed,960 - 1920 mins,9,Positive,neutral,Positive,neutral,n-autoticket:n-notification:
65890482,2020-07-27-12.39.39.000000,2020-07-27 12:39:39.000,2020-07-27 12:48:05.292,12.0,1,0,312,4,8.0,AllActions Completed successfully,None,Final Response Successfully ESCALATED,Needed,Less than 30 mins,9,Positive,neutral,Positive,neutral,n-autoticket:n-notification:
65890641,2020-07-27-12.54.39.000000,2020-07-27 12:54:39.000,2020-07-27 13:08:05.470,12.0,1,0,312,4,13.0,AllActions Completed successfully,None,Final Response Successfully ESCALATED,Needed,Less than 30 mins,9,Positive,neutral,Positive,neutral,n-autoticket:n-notification:
65890642,2020-07-27-12.54.55.000000,2020-08-07 06:24:34.000,2020-08-07 06:46:49.921,12.0,1,0,312,4,22.0,AllActions Completed successfully,None,Final Response Successfully ESCALATED,Needed,Less than 30 mins,9,Positive,neutral,Positive,neutral,n-autoticket:n-notification:
65890848,2020-07-27-13.14.39.000000,2020-07-27 13:14:39.000,2020-07-27 14:56:07.356,12.0,1,0,312,4,101.0,AllActions Completed successfully,None,Final Response Successfully ESCALATED,Needed,60-120 mins,9,Positive,neutral,Positive,neutral,n-autoticket:n-notification:
65891015,2020-07-27-13.34.08.000000,2020-07-27 13:34:08.000,2020-07-27 15:12:07.572,12.0,1,0,312,4,97.0,AllActions Completed successfully,None,Final Response Successfully ESCALATED,Needed,60-120 mins,9,Positive,neutral,Positive,neutral,n-autoticket:n-notification:
65891524,2020-07-27-14.14.40.000000,2020-07-27 14:17:21.000,2020-07-27 15:43:08.092,12.0,1,0,312,3,85.0,AllActions Completed successfully,None,Final Response Successfully ESCALATED,Needed,60-120 mins,9,Positive,neutral,Positive,neutral,n-autoticket:n-notification:
65891523,2020-07-27-14.14.40.000000,2020-07-27 14:17:21.000,2020-07-27 15:43:08.092,12.0,1,0,312,3,85.0,AllActions Completed successfully,None,Final Response Successfully ESCALATED,Needed,60-120 mins,9,Positive,neutral,Positive,neutral,n-autoticket:n-notification:
65891525,2020-07-27-14.14.40.000000,2020-07-27 14:17:20.000,2020-07-27 15:43:08.095,12.0,1,0,312,3,85.0,AllActions Completed successfully,None,Final Response Successfully ESCALATED,Needed,60-120 mins,9,Positive,neutral,Positive,neutral,n-autoticket:n-notification:
65891528,2020-07-27-14.14.40.000000,2020-07-27 14:17:20.000,2020-07-27 15:43:08.097,12.0,1,0,312,3,85.0,AllActions Completed successfully,None,Final Response Successfully ESCALATED,Needed,60-120 mins,9,Positive,neutral,Positive,neutral,n-autoticket:n-notification:
65891526,2020-07-27-14.14.40.000000,2020-07-27 14:17:20.000,2020-07-27 15:43:08.097,12.0,1,0,312,3,85.0,AllActions Completed successfully,None,Final Response Successfully ESCALATED,Needed,60-120 mins,9,Positive,neutral,Positive,neutral,n-autoticket:n-notification:
65891521,2020-07-27-14.14.39.000000,2020-07-27 14:17:21.000,2020-07-27 15:43:08.093,12.0,1,0,312,3,85.0,AllActions Completed successfully,None,Final Response Successfully ESCALATED,Needed,60-120 mins,9,Positive,neutral,Positive,neutral,n-autoticket:n-notification:
65891527,2020-07-27-14.14.40.000000,2020-07-27 14:17:20.000,2020-07-27 15:43:08.096,12.0,1,0,312,3,85.0,AllActions Completed successfully,None,Final Response Successfully ESCALATED,Needed,60-120 mins,9,Positive,neutral,Positive,neutral,n-autoticket:n-notification:
65891522,2020-07-27-14.14.40.000000,2020-07-27 14:17:21.000,2020-07-27 15:43:08.094,12.0,1,0,312,3,85.0,AllActions Completed successfully,None,Final Response Successfully ESCALATED,Needed,60-120 mins,9,Positive,neutral,Positive,neutral,n-autoticket:n-notification:
65891695,2020-07-27-14.27.46.000000,2020-07-28 13:53:27.000,2020-07-30 10:46:10.219,12.0,1,0,312,4,2692.0,AllActions Completed successfully,None,Final Response Successfully ESCALATED,Needed,1920 - 3840 mins,9,Positive,neutral,Positive,neutral,n-autoticket:n-notification:
65891744,2020-07-27-14.33.13.000000,2020-07-27 14:33:13.000,2020-07-27 15:23:07.860,12.0,1,0,33,5,49.0,AllActions Completed successfully,None,A Remediation has been accepted,Needed,30-60 mins,11,Positive,neutral,Positive,neutral,n-autoticket:n-notification:
65891785,2020-07-27-14.35.40.000000,2020-07-27 14:37:21.000,2020-07-27 15:43:08.093,12.0,1,0,312,3,65.0,AllActions Completed successfully,None,Final Response Successfully ESCALATED,Needed,60-120 mins,9,Positive,neutral,Positive,neutral,n-autoticket:n-notification:
65891786,2020-07-27-14.35.40.000000,2020-07-27 14:37:21.000,2020-07-27 15:43:08.093,12.0,1,0,312,3,65.0,AllActions Completed successfully,None,Final Response Successfully ESCALATED,Needed,60-120 mins,9,Positive,neutral,Positive,neutral,n-autoticket:n-notification:
65891787,2020-07-27-14.35.40.000000,2020-07-27 14:37:20.000,2020-07-27 15:43:08.091,12.0,1,0,312,3,65.0,AllActions Completed successfully,None,Final Response Successfully ESCALATED,Needed,60-120 mins,9,Positive,neutral,Positive,neutral,n-autoticket:n-notification:
65891790,2020-07-27-14.35.40.000000,2020-07-27 14:37:20.000,2020-07-27 15:43:08.094,12.0,1,0,312,3,65.0,AllActions Completed successfully,None,Final Response Successfully ESCALATED,Needed,60-120 mins,9,Positive,neutral,Positive,neutral,n-autoticket:n-notification:
65891791,2020-07-27-14.35.40.000000,2020-07-27 14:37:20.000,2020-07-27 15:43:08.095,12.0,1,0,312,3,65.0,AllActions Completed successfully,None,Final Response Successfully ESCALATED,Needed,60-120 mins,9,Positive,neutral,Positive,neutral,n-autoticket:n-notification:
65891788,2020-07-27-14.35.40.000000,2020-07-27 14:37:20.000,2020-07-27 15:43:08.096,12.0,1,0,312,3,65.0,AllActions Completed successfully,None,Final Response Successfully ESCALATED,Needed,60-120 mins,9,Positive,neutral,Positive,neutral,n-autoticket:n-notification:
65891789,2020-07-27-14.35.40.000000,2020-07-27 14:37:20.000,2020-07-27 15:43:08.096,12.0,1,0,312,3,65.0,AllActions Completed successfully,None,Final Response Successfully ESCALATED,Needed,60-120 mins,9,Positive,neutral,Positive,neutral,n-autoticket:n-notification:
65891784,2020-07-27-14.35.40.000000,2020-07-27 14:37:21.000,2020-07-27 15:43:08.092,12.0,1,0,312,3,65.0,AllActions Completed successfully,None,Final Response Successfully ESCALATED,Needed,60-120 mins,9,Positive,neutral,Positive,neutral,n-autoticket:n-notification:
65891980,2020-07-27-14.55.57.000000,2020-07-27 14:55:57.000,2020-07-27 16:58:09.177,12.0,1,0,312,4,122.0,AllActions Completed successfully,None,Final Response Successfully ESCALATED,Needed,120 - 240 mins,9,Positive,neutral,Positive,neutral,n-autoticket:n-notification:
65891984,2020-07-27-14.56.18.000000,2020-07-27 14:56:18.000,2020-07-31 13:23:34.810,12.0,1,0,312,4,5667.0,AllActions Completed successfully,None,Final Response Successfully ESCALATED,Needed,,9,Positive,neutral,Positive,neutral,n-autoticket:n-notification:
65893783,2020-07-27-17.27.11.000000,2020-07-28 12:18:54.000,2020-07-28 15:23:30.392,12.0,1,0,312,3,184.0,AllActions Completed successfully,None,Final Response Successfully ESCALATED,Needed,120 - 240 mins,9,Positive,neutral,Positive,neutral,n-autoticket:n-notification:
65893784,2020-07-27-17.27.11.000000,2020-07-28 12:18:54.000,2020-07-28 15:23:30.391,12.0,1,0,312,3,184.0,AllActions Completed successfully,None,Final Response Successfully ESCALATED,Needed,120 - 240 mins,9,Positive,neutral,Positive,neutral,n-autoticket:n-notification:
65893787,2020-07-27-17.27.11.000000,2020-07-28 12:18:54.000,2020-07-28 15:23:30.394,12.0,1,0,312,3,184.0,AllActions Completed successfully,None,Final Response Successfully ESCALATED,Needed,120 - 240 mins,9,Positive,neutral,Positive,neutral,n-autoticket:n-notification:
65893786,2020-07-27-17.27.11.000000,2020-07-28 12:18:53.000,2020-07-28 15:23:30.393,12.0,1,0,312,3,184.0,AllActions Completed successfully,None,Final Response Successfully ESCALATED,Needed,120 - 240 mins,9,Positive,neutral,Positive,neutral,n-autoticket:n-notification:
65893788,2020-07-27-17.27.11.000000,2020-07-28 12:18:53.000,2020-07-28 15:23:30.393,12.0,1,0,312,3,184.0,AllActions Completed successfully,None,Final Response Successfully ESCALATED,Needed,120 - 240 mins,9,Positive,neutral,Positive,neutral,n-autoticket:n-notification:
65893782,2020-07-27-17.27.11.000000,2020-07-28 12:18:54.000,2020-07-28 15:23:30.392,12.0,1,0,312,3,184.0,AllActions Completed successfully,None,Final Response Successfully ESCALATED,Needed,120 - 240 mins,9,Positive,neutral,Positive,neutral,n-autoticket:n-notification:
65893785,2020-07-27-17.27.11.000000,2020-07-28 12:18:54.000,2020-07-28 15:23:30.391,12.0,1,0,312,3,184.0,AllActions Completed successfully,None,Final Response Successfully ESCALATED,Needed,120 - 240 mins,9,Positive,neutral,Positive,neutral,n-autoticket:n-notification:
65893789,2020-07-27-17.27.11.000000,2020-07-28 12:18:53.000,2020-07-28 15:23:30.394,12.0,1,0,312,3,184.0,AllActions Completed successfully,None,Final Response Successfully ESCALATED,Needed,120 - 240 mins,9,Positive,neutral,Positive,neutral,n-autoticket:n-notification:
65893950,2020-07-27-17.39.40.000000,2020-07-27 17:39:40.000,2020-07-27 17:57:10.305,2.0,11,6,311,4,17.0,AutomationFilter Processed,SheduledWait ZHNotifyTime to expire,Final Response Successfully RESOLVED,Successfully Completed Final,Less than 30 mins,10,neutral,neutral,Positive,Positive,n-notification:n-enrichment:
65894850,2020-07-27-19.07.17.000000,2020-07-27 19:07:17.000,2020-07-27 20:23:12.760,12.0,1,0,33,4,75.0,AllActions Completed successfully,None,A Remediation has been accepted,Needed,60-120 mins,11,Positive,neutral,Positive,neutral,n-autoticket:n-notification:
65894851,2020-07-27-19.07.17.000000,2020-07-27 19:07:17.000,2020-07-28 12:03:26.887,12.0,1,0,312,3,1016.0,AllActions Completed successfully,None,Final Response Successfully ESCALATED,Needed,960 - 1920 mins,9,Positive,neutral,Positive,neutral,n-autoticket:n-notification:
65895129,2020-07-27-19.37.14.000000,2020-07-27 19:37:14.000,2020-07-27 20:03:12.233,12.0,1,0,312,3,25.0,AllActions Completed successfully,None,Final Response Successfully ESCALATED,Needed,Less than 30 mins,9,Positive,neutral,Positive,neutral,n-autoticket:n-notification:
65895678,2020-07-27-20.30.22.000000,2020-07-27 20:30:22.000,2020-07-28 05:33:20.676,12.0,1,0,312,4,542.0,AllActions Completed successfully,None,Final Response Successfully ESCALATED,Needed,480 - 960 mins,9,Positive,neutral,Positive,neutral,n-autoticket:n-notification:
65895722,2020-07-27-20.33.46.000000,2020-07-27 20:33:46.000,2020-07-27 20:58:13.327,2.0,11,1,312,4,24.0,AutomationFilter Processed,Required,Final Response Successfully ESCALATED,Successfully Completed Final,Less than 30 mins,6,neutral,neutral,Positive,Positive,n-notification:n-enrichment:
65897123,2020-07-27-22.13.17.000000,2020-07-27 22:13:17.000,2020-07-28 00:03:16.025,12.0,1,0,312,4,109.0,AllActions Completed successfully,None,Final Response Successfully ESCALATED,Needed,60-120 mins,9,Positive,neutral,Positive,neutral,n-autoticket:n-notification:
65897220,2020-07-27-22.14.13.000000,2020-07-27 22:14:13.000,2020-07-29 16:55:53.727,12.0,1,0,312,4,2561.0,AllActions Completed successfully,None,Final Response Successfully ESCALATED,Needed,1920 - 3840 mins,9,Positive,neutral,Positive,neutral,n-autoticket:n-notification:
65897461,2020-07-27-22.17.29.000000,2020-07-27 22:17:29.000,2020-07-27 22:25:14.675,2.0,4,0,312,4,7.0,AutomationFilter Processed,None,Final Response Successfully ESCALATED,Failed Retry,Less than 30 mins,17,neutral,neutral,Positive,negative,ne-autoticket:n-notification:n-enrichment:
65897643,2020-07-27-22.24.09.000000,2020-07-27 22:24:09.000,2020-07-28 03:43:19.114,12.0,1,0,312,4,319.0,AllActions Completed successfully,None,Final Response Successfully ESCALATED,Needed,240 - 480 mins,9,Positive,neutral,Positive,neutral,n-autoticket:n-notification:
65897649,2020-07-27-22.24.09.000000,2020-07-27 22:24:09.000,2020-07-28 02:43:18.308,12.0,1,0,312,4,259.0,AllActions Completed successfully,None,Final Response Successfully ESCALATED,Needed,240 - 480 mins,9,Positive,neutral,Positive,neutral,n-autoticket:n-notification:
65897738,2020-07-27-22.29.18.000000,2020-07-28 00:19:36.000,2020-07-28 00:23:16.205,12.0,1,0,312,3,3.0,AllActions Completed successfully,None,Final Response Successfully ESCALATED,Needed,Less than 30 mins,9,Positive,neutral,Positive,neutral,n-autoticket:n-notification:
65898941,2020-07-27-23.49.09.000000,2020-07-27 23:49:09.000,2020-07-28 03:43:19.115,12.0,1,0,312,4,234.0,AllActions Completed successfully,None,Final Response Successfully ESCALATED,Needed,120 - 240 mins,9,Positive,neutral,Positive,neutral,n-autoticket:n-notification:
65898942,2020-07-27-23.49.09.000000,2020-07-27 23:49:09.000,2020-07-28 03:43:19.115,12.0,1,0,312,4,234.0,AllActions Completed successfully,None,Final Response Successfully ESCALATED,Needed,120 - 240 mins,9,Positive,neutral,Positive,neutral,n-autoticket:n-notification:
65899002,2020-07-27-23.54.09.000000,2020-07-27 23:54:09.000,2020-07-28 03:43:19.115,12.0,1,0,312,4,229.0,AllActions Completed successfully,None,Final Response Successfully ESCALATED,Needed,120 - 240 mins,9,Positive,neutral,Positive,neutral,n-autoticket:n-notification:
65899063,2020-07-27-23.59.09.000000,2020-07-27 23:59:09.000,2020-07-28 03:43:19.117,12.0,1,0,312,4,224.0,AllActions Completed successfully,None,Final Response Successfully ESCALATED,Needed,120 - 240 mins,9,Positive,neutral,Positive,neutral,n-autoticket:n-notification:
65899482,2020-07-28-00.14.09.000000,2020-07-28 00:14:09.000,2020-07-28 03:44:19.174,12.0,1,0,312,4,210.0,AllActions Completed successfully,None,Final Response Successfully ESCALATED,Needed,120 - 240 mins,9,Positive,neutral,Positive,neutral,n-autoticket:n-notification:
65899483,2020-07-28-00.14.09.000000,2020-07-28 00:14:09.000,2020-07-28 03:44:19.174,12.0,1,0,312,4,210.0,AllActions Completed successfully,None,Final Response Successfully ESCALATED,Needed,120 - 240 mins,9,Positive,neutral,Positive,neutral,n-autoticket:n-notification:
65900031,2020-07-28-00.38.50.000000,2020-07-28 00:38:50.000,2020-07-28 02:36:18.176,12.0,1,0,312,4,117.0,AllActions Completed successfully,None,Final Response Successfully ESCALATED,Needed,60-120 mins,9,Positive,neutral,Positive,neutral,n-autoticket:n-notification:
65900113,2020-07-28-00.43.18.000000,2020-07-28 00:43:18.000,2020-07-28 02:36:18.176,12.0,1,0,312,4,113.0,AllActions Completed successfully,None,Final Response Successfully ESCALATED,Needed,60-120 mins,9,Positive,neutral,Positive,neutral,n-autoticket:n-notification:
65900138,2020-07-28-00.43.51.000000,2020-07-28 00:43:51.000,2020-07-28 02:36:18.176,12.0,1,0,312,4,112.0,AllActions Completed successfully,None,Final Response Successfully ESCALATED,Needed,60-120 mins,9,Positive,neutral,Positive,neutral,n-autoticket:n-notification:
65900135,2020-07-28-00.43.51.000000,2020-07-28 00:43:51.000,2020-07-28 01:23:17.020,12.0,1,0,312,4,39.0,AllActions Completed successfully,None,Final Response Successfully ESCALATED,Needed,30-60 mins,9,Positive,neutral,Positive,neutral,n-autoticket:n-notification:
65900137,2020-07-28-00.43.51.000000,2020-07-28 00:43:51.000,2020-07-28 01:23:17.020,12.0,1,0,312,4,39.0,AllActions Completed successfully,None,Final Response Successfully ESCALATED,Needed,30-60 mins,9,Positive,neutral,Positive,neutral,n-autoticket:n-notification:
65900140,2020-07-28-00.43.51.000000,2020-07-28 00:43:51.000,2020-07-28 02:36:18.175,12.0,1,0,312,4,112.0,AllActions Completed successfully,None,Final Response Successfully ESCALATED,Needed,60-120 mins,9,Positive,neutral,Positive,neutral,n-autoticket:n-notification:
65900142,2020-07-28-00.43.51.000000,2020-07-28 00:43:51.000,2020-07-28 02:36:18.174,12.0,1,0,312,4,112.0,AllActions Completed successfully,None,Final Response Successfully ESCALATED,Needed,60-120 mins,9,Positive,neutral,Positive,neutral,n-autoticket:n-notification:
65900139,2020-07-28-00.43.51.000000,2020-07-28 00:43:51.000,2020-07-28 01:23:17.020,12.0,1,0,312,4,39.0,AllActions Completed successfully,None,Final Response Successfully ESCALATED,Needed,30-60 mins,9,Positive,neutral,Positive,neutral,n-autoticket:n-notification:
65900136,2020-07-28-00.43.51.000000,2020-07-28 00:43:51.000,2020-07-28 02:36:18.176,12.0,1,0,312,4,112.0,AllActions Completed successfully,None,Final Response Successfully ESCALATED,Needed,60-120 mins,9,Positive,neutral,Positive,neutral,n-autoticket:n-notification:
65900134,2020-07-28-00.43.50.000000,2020-07-28 00:43:50.000,2020-07-28 02:36:18.175,12.0,1,0,312,4,112.0,AllActions Completed successfully,None,Final Response Successfully ESCALATED,Needed,60-120 mins,9,Positive,neutral,Positive,neutral,n-autoticket:n-notification:
65900131,2020-07-28-00.43.50.000000,2020-07-28 00:43:50.000,2020-07-28 01:23:17.020,12.0,1,0,312,4,39.0,AllActions Completed successfully,None,Final Response Successfully ESCALATED,Needed,30-60 mins,9,Positive,neutral,Positive,neutral,n-autoticket:n-notification:
65900132,2020-07-28-00.43.50.000000,2020-07-28 00:43:50.000,2020-07-28 02:36:18.175,12.0,1,0,312,4,112.0,AllActions Completed successfully,None,Final Response Successfully ESCALATED,Needed,60-120 mins,9,Positive,neutral,Positive,neutral,n-autoticket:n-notification:
65900284,2020-07-28-00.48.46.000000,2020-07-28 00:48:46.000,2020-07-28 00:57:16.629,2.0,11,6,311,4,8.0,AutomationFilter Processed,SheduledWait ZHNotifyTime to expire,Final Response Successfully RESOLVED,Successfully Completed Final,Less than 30 mins,10,neutral,neutral,Positive,Positive,n-notification:n-enrichment:
65900412,2020-07-28-00.53.50.000000,2020-07-28 00:53:50.000,2020-07-28 02:36:18.178,12.0,1,0,312,4,102.0,AllActions Completed successfully,None,Final Response Successfully ESCALATED,Needed,60-120 mins,9,Positive,neutral,Positive,neutral,n-autoticket:n-notification:
65900413,2020-07-28-00.53.51.000000,2020-07-28 00:53:51.000,2020-07-28 02:36:18.178,12.0,1,0,312,4,102.0,AllActions Completed successfully,None,Final Response Successfully ESCALATED,Needed,60-120 mins,9,Positive,neutral,Positive,neutral,n-autoticket:n-notification:
65900375,2020-07-28-00.53.18.000000,2020-07-28 00:53:18.000,2020-07-28 02:36:18.176,12.0,1,0,312,4,103.0,AllActions Completed successfully,None,Final Response Successfully ESCALATED,Needed,60-120 mins,9,Positive,neutral,Positive,neutral,n-autoticket:n-notification:
65900407,2020-07-28-00.53.50.000000,2020-07-28 00:53:50.000,2020-07-28 02:36:18.177,12.0,1,0,312,4,102.0,AllActions Completed successfully,None,Final Response Successfully ESCALATED,Needed,60-120 mins,9,Positive,neutral,Positive,neutral,n-autoticket:n-notification:
65900411,2020-07-28-00.53.50.000000,2020-07-28 00:53:50.000,2020-07-28 02:36:18.177,12.0,1,0,312,4,102.0,AllActions Completed successfully,None,Final Response Successfully ESCALATED,Needed,60-120 mins,9,Positive,neutral,Positive,neutral,n-autoticket:n-notification:
65900409,2020-07-28-00.53.50.000000,2020-07-28 00:53:50.000,2020-07-28 02:36:18.177,12.0,1,0,312,4,102.0,AllActions Completed successfully,None,Final Response Successfully ESCALATED,Needed,60-120 mins,9,Positive,neutral,Positive,neutral,n-autoticket:n-notification:
65900410,2020-07-28-00.53.50.000000,2020-07-28 00:53:50.000,2020-07-28 02:36:18.177,12.0,1,0,312,4,102.0,AllActions Completed successfully,None,Final Response Successfully ESCALATED,Needed,60-120 mins,9,Positive,neutral,Positive,neutral,n-autoticket:n-notification:
65900503,2020-07-28-00.58.50.000000,2020-07-28 00:58:50.000,2020-07-28 02:36:18.177,12.0,1,0,312,4,97.0,AllActions Completed successfully,None,Final Response Successfully ESCALATED,Needed,60-120 mins,9,Positive,neutral,Positive,neutral,n-autoticket:n-notification:
65900602,2020-07-28-01.02.55.000000,2020-07-28 01:02:55.000,2020-07-28 01:06:16.701,2.0,3,2,312,4,3.0,AutomationFilter Processed,InProgress,Final Response Successfully ESCALATED,Completed Successfully,Less than 30 mins,-1,neutral,neutral,Positive,Positive,n-notification:n-enrichment:
65900742,2020-07-28-01.08.15.000000,2020-07-28 01:08:15.000,2020-07-28 01:16:16.908,2.0,1,6,33,4,8.0,AutomationFilter Processed,SheduledWait ZHNotifyTime to expire,A Remediation has been accepted,Needed,Less than 30 mins,-1,neutral,neutral,Positive,neutral,n-autoticket:n-notification:n-enrichment:
65901059,2020-07-28-01.18.18.000000,2020-07-28 01:18:18.000,2020-07-28 02:55:18.407,12.0,1,0,312,4,97.0,AllActions Completed successfully,None,Final Response Successfully ESCALATED,Needed,60-120 mins,9,Positive,neutral,Positive,neutral,n-autoticket:n-notification:
65901084,2020-07-28-01.18.50.000000,2020-07-28 01:18:50.000,2020-07-28 01:43:17.433,12.0,1,0,312,4,24.0,AllActions Completed successfully,None,Final Response Successfully ESCALATED,Needed,Less than 30 mins,9,Positive,neutral,Positive,neutral,n-autoticket:n-notification:
65901167,2020-07-28-01.23.50.000000,2020-07-28 01:23:50.000,2020-07-28 02:03:17.694,12.0,1,0,312,4,39.0,AllActions Completed successfully,None,Final Response Successfully ESCALATED,Needed,30-60 mins,9,Positive,neutral,Positive,neutral,n-autoticket:n-notification:
